FechaInicio,FechaFin,ClaveEntidad,Estado,Nivel
21/06/2021,04/07/2021,27,Tabasco,3
21/06/2021,04/07/2021,28,Tamaulipas,3
21/06/2021,04/07/2021,29,Tlaxcala,1
21/06/2021,04/07/2021,31,Yucatán,3
21/06/2021,04/07/2021,32,Zacatecas,1
07/06/2021,20/06/2021,1,Aguascalientes,1
07/06/2021,20/06/2021,2,Baja California,2
07/06/2021,20/06/2021,3,Baja California Sur,3
07/06/2021,20/06/2021,4,Campeche,2
07/06/2021,20/06/2021,5,Chiapas,1
07/06/2021,20/06/2021,6,Chihuahua,2
07/06/2021,20/06/2021,7,CDMX,1
07/06/2021,20/06/2021,8,Coahuila,1
07/06/2021,20/06/2021,9,Colima,2
07/06/2021,20/06/2021,10,Durango,1
07/06/2021,20/06/2021,11,Guanajuato,1
07/06/2021,20/06/2021,12,Guerrero,1
07/06/2021,20/06/2021,13,Hidalgo,1
07/06/2021,20/06/2021,14,Jalisco,1
07/06/2021,20/06/2021,15,EdoMex,1
07/06/2021,20/06/2021,16,Michoacán,1
07/06/2021,20/06/2021,17,Morelos,1
07/06/2021,20/06/2021,18,Nayarit,1
07/06/2021,20/06/2021,19,Nuevo León,2
07/06/2021,20/06/2021,20,Veracruz,2
07/06/2021,20/06/2021,20,Oaxaca,1
07/06/2021,20/06/2021,21,Puebla,1
07/06/2021,20/06/2021,22,Querétaro,1
07/06/2021,20/06/2021,23,Quintana Roo,3
07/06/2021,20/06/2021,24,San Luis Potosí,1
07/06/2021,20/06/2021,25,Sinaloa,2
07/06/2021,20/06/2021,26,Sonora,2
07/06/2021,20/06/2021,27,Tabasco,3
07/06/2021,20/06/2021,28,Tamaulipas,2
07/06/2021,20/06/2021,29,Tlaxcala,1
07/06/2021,20/06/2021,31,Yucatán,3
07/06/2021,20/06/2021,32,Zacatecas,1
24/05/2021,06/06/2021,1,Aguascalientes,1
24/05/2021,06/06/2021,2,Baja California,2
24/05/2021,06/06/2021,3,Baja California Sur,2
24/05/2021,06/06/2021,4,Campeche,2
24/05/2021,06/06/2021,5,Chiapas,1
24/05/2021,06/06/2021,6,Chihuahua,2
24/05/2021,06/06/2021,7,CDMX,2
24/05/2021,06/06/2021,8,Coahuila,1
24/05/2021,06/06/2021,9,Colima,2
24/05/2021,06/06/2021,10,Durango,1
24/05/2021,06/06/2021,11,Guanajuato,1
24/05/2021,06/06/2021,12,Guerrero,1
24/05/2021,06/06/2021,13,Hidalgo,1
24/05/2021,06/06/2021,14,Jalisco,1
24/05/2021,06/06/2021,15,EdoMex,2
24/05/2021,06/06/2021,16,Michoacán,2
24/05/2021,06/06/2021,17,Morelos,1
24/05/2021,06/06/2021,18,Nayarit,2
24/05/2021,06/06/2021,19,Nuevo León,2
24/05/2021,06/06/2021,20,Veracruz,1
24/05/2021,06/06/2021,20,Oaxaca,1
24/05/2021,06/06/2021,21,Puebla,2
24/05/2021,06/06/2021,22,Querétaro,1
24/05/2021,06/06/2021,23,Quintana Roo,3
24/05/2021,06/06/2021,24,San Luis Potosí,1
24/05/2021,06/06/2021,25,Sinaloa,1
24/05/2021,06/06/2021,26,Sonora,1
24/05/2021,06/06/2021,27,Tabasco,2
24/05/2021,06/06/2021,28,Tamaulipas,2
24/05/2021,06/06/2021,29,Tlaxcala,1
24/05/2021,06/06/2021,31,Yucatán,2
24/05/2021,06/06/2021,32,Zacatecas,2
10/05/2021,23/05/2021,1,Aguascalientes,2
10/05/2021,23/05/2021,2,Baja California,2
10/05/2021,23/05/2021,3,Baja California Sur,2
10/05/2021,23/05/2021,4,Campeche,1
10/05/2021,23/05/2021,5,Chiapas,1
10/05/2021,23/05/2021,6,Chihuahua,3
10/05/2021,23/05/2021,7,CDMX,2
10/05/2021,23/05/2021,8,Coahuila,1
10/05/2021,23/05/2021,9,Colima,2
10/05/2021,23/05/2021,10,Durango,1
10/05/2021,23/05/2021,11,Guanajuato,1
10/05/2021,23/05/2021,12,Guerrero,2
10/05/2021,23/05/2021,13,Hidalgo,2
10/05/2021,23/05/2021,14,Jalisco,1
10/05/2021,23/05/2021,15,EdoMex,2
10/05/2021,23/05/2021,16,Michoacán,2
10/05/2021,23/05/2021,17,Morelos,2
10/05/2021,23/05/2021,18,Nayarit,1
10/05/2021,23/05/2021,19,Nuevo León,1
10/05/2021,23/05/2021,20,Veracruz,1
10/05/2021,23/05/2021,20,Oaxaca,1
10/05/2021,23/05/2021,21,Puebla,2
10/05/2021,23/05/2021,22,Querétaro,2
10/05/2021,23/05/2021,23,Quintana Roo,3
10/05/2021,23/05/2021,24,San Luis Potosí,1
10/05/2021,23/05/2021,25,Sinaloa,1
10/05/2021,23/05/2021,26,Sonora,1
10/05/2021,23/05/2021,27,Tabasco,3
10/05/2021,23/05/2021,28,Tamaulipas,2
10/05/2021,23/05/2021,29,Tlaxcala,1
10/05/2021,23/05/2021,31,Yucatán,2
10/05/2021,23/05/2021,32,Zacatecas,2
26/04/2021,09/05/2021,1,Aguascalientes,2
26/04/2021,09/05/2021,2,Baja California,2
26/04/2021,09/05/2021,3,Baja California Sur,3
26/04/2021,09/05/2021,4,Campeche,1
26/04/2021,09/05/2021,5,Chiapas,1
26/04/2021,09/05/2021,6,Chihuahua,3
26/04/2021,09/05/2021,7,CDMX,3
26/04/2021,09/05/2021,8,Coahuila,1
26/04/2021,09/05/2021,9,Colima,2
26/04/2021,09/05/2021,10,Durango,2
26/04/2021,09/05/2021,11,Guanajuato,1
26/04/2021,09/05/2021,12,Guerrero,2
26/04/2021,09/05/2021,13,Hidalgo,3
26/04/2021,09/05/2021,14,Jalisco,1
26/04/2021,09/05/2021,15,EdoMex,2
26/04/2021,09/05/2021,16,Michoacán,2
26/04/2021,09/05/2021,17,Morelos,2
26/04/2021,09/05/2021,18,Nayarit,2
26/04/2021,09/05/2021,19,Nuevo León,2
26/04/2021,09/05/2021,20,Veracruz,1
26/04/2021,09/05/2021,20,Oaxaca,2
26/04/2021,09/05/2021,21,Puebla,2
26/04/2021,09/05/2021,22,Querétaro,2
26/04/2021,09/05/2021,23,Quintana Roo,3
26/04/2021,09/05/2021,24,San Luis Potosí,2
26/04/2021,09/05/2021,25,Sinaloa,2
26/04/2021,09/05/2021,26,Sonora,2
26/04/2021,09/05/2021,27,Tabasco,3
26/04/2021,09/05/2021,28,Tamaulipas,2
26/04/2021,09/05/2021,29,Tlaxcala,2
26/04/2021,09/05/2021,31,Yucatán,2
26/04/2021,09/05/2021,32,Zacatecas,2
